date,dzongkhag,commodity,price_nu_per_kg,quantity_kg,market
2026-01-05,Mongar,Potato,29.28,166.0,Weekend Roadside Market
2026-01-05,Mongar,Onion,43.72,139.1,Municipal Vegetable Market
2026-01-05,Bumthang,Chilli (dried),260.93,25.7,Centenary Farmers Market
2026-01-05,Bumthang,Potato,39.24,299.5,Municipal Vegetable Market
2026-01-05,Bumthang,Cauliflower,37.51,408.5,Centenary Farmers Market
2026-01-05,Bumthang,Spinach,20.82,100.6,Weekend Roadside Market
2026-01-05,Bumthang,Chilli (fresh),88.62,189.9,Centenary Farmers Market
2026-01-05,Bumthang,Tomato,71.19,330.7,Municipal Vegetable Market
2026-01-05,Bumthang,Cabbage,17.11,115.7,Weekend Roadside Market
2026-01-05,Bumthang,Radish,14.72,362.4,Municipal Vegetable Market
2026-01-05,Bumthang,Onion,53.23,106.3,Municipal Vegetable Market
2026-01-05,Bumthang,Broccoli,61.44,246.4,Municipal Vegetable Market
2026-01-05,Thimphu,Chilli (fresh),140.99,46.8,Centenary Farmers Market
2026-01-05,Thimphu,Broccoli,94.56,103.4,Centenary Farmers Market
2026-01-05,Thimphu,Tomato,73.2,356.3,Weekend Roadside Market
2026-01-05,Thimphu,Spinach,49.82,256.3,Municipal Vegetable Market
2026-01-06,Thimphu,Onion,58.0,209.9,Centenary Farmers Market
2026-01-06,Thimphu,Potato,38.9,326.8,Municipal Vegetable Market
2026-01-06,Thimphu,Radish,27.11,397.8,Centenary Farmers Market
2026-01-06,Thimphu,Cabbage,24.41,105.3,Centenary Farmers Market
2026-01-06,Thimphu,Tomato,102.2,35.5,Weekend Roadside Market
2026-01-06,Thimphu,Cauliflower,43.35,258.2,Municipal Vegetable Market
2026-01-06,Thimphu,Spinach,26.99,62.6,Weekend Roadside Market
2026-01-06,Thimphu,  CHILLI (DRIED)  ,165.78,352.7,Municipal Vegetable Market
2026-01-06,Thimphu,Broccoli,64.65,485.2,Municipal Vegetable Market
2026-01-06,Thimphu,Chilli (fresh),67.7,434.7,Weekend Roadside Market
2026-01-06,Tsirang,Potato,24.62,472.1,Centenary Farmers Market
2026-01-06,Tsirang,Tomato,72.23,333.7,Weekend Roadside Market
2026-01-06,Tsirang,Broccoli,48.27,354.7,Weekend Roadside Market
2026-01-06,Tsirang,Chilli (dried),194.77,208.6,Weekend Roadside Market
2026-01-06,Tsirang,Cauliflower,40.19,337.8,Weekend Roadside Market
2026-01-06,Tsirang,Spinach,41.1,247.3,Centenary Farmers Market
2026-01-06,Tsirang,Radish,20.7,281.2,Centenary Farmers Market
2026-01-06,Tsirang,Cabbage,15.39,146.4,Municipal Vegetable Market
2026-01-06,Tsirang,Chilli (fresh),71.15,407.9,Municipal Vegetable Market
2026-01-06,Tsirang,Onion,71.45,220.9,Weekend Roadside Market
2026-01-06,Sarpang,Spinach,21.31,268.1,Weekend Roadside Market
2026-01-06,Sarpang,Tomato,69.12,492.5,Centenary Farmers Market
2026-01-06,Sarpang,Cabbage,29.25,498.7,Weekend Roadside Market
2026-01-06,Sarpang,Chilli (fresh),129.06,61.8,Weekend Roadside Market
2026-01-06,Sarpang,Onion,59.77,397.5,Weekend Roadside Market
2026-01-06,Lhuentse,Chilli (dried),321.98,442.5,Municipal Vegetable Market
2026-01-06,Lhuentse,Cabbage,19.92,213.4,Weekend Roadside Market
2026-01-06,Lhuentse,Radish,25.22,134.0,Weekend Roadside Market
2026-01-06,Lhuentse,Tomato,58.3,169.3,Municipal Vegetable Market
2026-01-06,Lhuentse,Potato,27.79,377.0,Municipal Vegetable Market
2026-01-06,Haa,Spinach,43.28,414.1,Weekend Roadside Market
2026-01-06,Haa,Chilli (fresh),100.04,271.7,Weekend Roadside Market
2026-01-06,Haa,Cauliflower,50.97,239.1,Municipal Vegetable Market
2026-01-06,Haa,Onion,57.39,79.5,Centenary Farmers Market
2026-01-06,Haa,Radish,27.28,284.6,Municipal Vegetable Market
2026-01-06,Trongsa,Cabbage,23.42,216.6,Centenary Farmers Market
2026-01-06,Trongsa,Tomato,54.34,103.1,Centenary Farmers Market
2026-01-06,Trongsa,Potato,41.72,152.2,Municipal Vegetable Market
2026-01-06,Trongsa,Chilli (fresh),84.69,319.3,Weekend Roadside Market
2026-01-06,Trongsa,Spinach,39.53,330.7,Weekend Roadside Market
2026-01-06,Trongsa,Broccoli,54.53,176.1,Municipal Vegetable Market
2026-01-06,Trongsa,Radish,16.9,387.4,Centenary Farmers Market
2026-01-06,Trongsa,Onion,63.06,366.2,Weekend Roadside Market
2026-01-06,Trongsa,Chilli (dried),253.45,299.9,Weekend Roadside Market
2026-01-06,Wangdue Phodrang,Radish,22.65,368.1,Weekend Roadside Market
2026-01-06,Wangdue Phodrang,Spinach,24.89,190.5,Weekend Roadside Market
2026-01-06,Wangdue Phodrang,Onion,52.46,242.6,Centenary Farmers Market
2026-01-06,Wangdue Phodrang,Tomato,75.75,446.9,Weekend Roadside Market
2026-01-06,Wangdue Phodrang,Chilli (dried),264.3,92.4,Centenary Farmers Market
2026-01-06,Wangdue Phodrang,Cabbage,26.61,433.9,Centenary Farmers Market
2026-01-06,Wangdue Phodrang,Cauliflower,36.73,22.3,Municipal Vegetable Market
2026-01-06,Wangdue Phodrang,Chilli (fresh),78.89,394.3,Centenary Farmers Market
2026-01-06,Wangdue Phodrang,Potato,42.76,38.1,Centenary Farmers Market
2026-01-06,Punakha,Radish,16.09,302.6,Centenary Farmers Market
2026-01-06,Punakha,Chilli (fresh),97.06,271.6,Municipal Vegetable Market
2026-01-06,Punakha,Potato,41.21,110.4,Municipal Vegetable Market
2026-01-06,Punakha,Onion,39.69,262.2,Centenary Farmers Market
2026-01-06,Punakha,Spinach,38.84,276.7,Centenary Farmers Market
2026-01-06,Punakha,Cabbage,23.81,75.6,Municipal Vegetable Market
2026-01-06,Punakha,Tomato,45.96,322.5,Municipal Vegetable Market
2026-01-06,Punakha,Chilli (dried),283.28,221.0,Centenary Farmers Market
2026-01-06,Punakha,Broccoli,76.34,312.3,Municipal Vegetable Market
2026-01-06,Punakha,Cauliflower,37.98,283.1,Centenary Farmers Market
2026-01-06,Mongar,Cabbage,31.69,56.0,Weekend Roadside Market
2026-01-06,Mongar,Broccoli,79.37,242.9,Centenary Farmers Market
2026-01-06,Mongar,Spinach,30.54,224.5,Centenary Farmers Market
2026-01-06,Mongar,Radish,27.35,101.8,Municipal Vegetable Market
2026-01-06,Bumthang,Cabbage,29.1,249.6,Municipal Vegetable Market
2026-01-06,Bumthang,Onion,52.82,472.4,Centenary Farmers Market
2026-01-06,Bumthang,Radish,21.98,313.4,Municipal Vegetable Market
2026-01-06,Bumthang,Broccoli,82.8,251.9,Municipal Vegetable Market
2026-01-06,Bumthang,Potato,28.55,358.2,Weekend Roadside Market
2026-01-06,Bumthang,Chilli (fresh),88.57,439.1,Weekend Roadside Market
2026-01-06,Bumthang,Tomato,66.01,186.0,Weekend Roadside Market
2026-01-06,Bumthang,Cauliflower,58.68,25.6,Centenary Farmers Market
2026-01-06,Bumthang,Chilli (dried),218.48,173.9,Municipal Vegetable Market
2026-01-06,Paro,Cauliflower,38.45,258.7,Weekend Roadside Market
2026-01-06,Paro,Broccoli,73.51,400.1,Weekend Roadside Market
2026-01-06,Paro,Chilli (fresh),110.89,183.6,Centenary Farmers Market
2026-01-06,Paro,Potato,41.56,364.0,Municipal Vegetable Market
2026-01-06,Paro,Spinach,24.33,418.3,Municipal Vegetable Market
2026-01-06,Paro,Onion,66.75,414.5,Weekend Roadside Market
2026-01-06,Paro,Tomato,51.16,208.6,Municipal Vegetable Market
2026-01-06,Paro,Radish,21.46,324.0,Weekend Roadside Market
2026-01-06,Paro,Cabbage,-28.28,84.6,Municipal Vegetable Market
2026-01-07,Trashigang,Broccoli,68.81,309.2,Weekend Roadside Market
2026-01-07,Trashigang,Chilli (fresh),91.16,285.7,Centenary Farmers Market
2026-01-07,Trashigang,Tomato,56.78,491.0,Weekend Roadside Market
2026-01-07,Trashigang,Radish,24.75,385.2,Weekend Roadside Market
2026-01-07,Trashigang,Chilli (dried),256.18,423.9,Municipal Vegetable Market
2026-01-07,Trashigang,Onion,41.65,45.5,Centenary Farmers Market
2026-01-07,Trashigang,Cauliflower,35.71,422.9,Weekend Roadside Market
2026-01-07,Trongsa,Spinach,29.82,402.5,Weekend Roadside Market
2026-01-07,Trongsa,Cabbage,23.66,488.4,Municipal Vegetable Market
2026-01-07,Trongsa,Chilli (fresh),84.68,433.0,Municipal Vegetable Market
2026-01-07,Trongsa,Onion,63.98,282.4,Weekend Roadside Market
2026-01-07,Trongsa,Cauliflower,49.77,55.7,Centenary Farmers Market
2026-01-07,Trongsa,Tomato,-46.79,97.2,Municipal Vegetable Market
2026-01-07,Sarpang,Chilli (dried),321.3,337.7,Municipal Vegetable Market
2026-01-07,Sarpang,Onion,61.7,479.4,Weekend Roadside Market
2026-01-07,Sarpang,Potato,31.37,126.2,Centenary Farmers Market
2026-01-07,Sarpang,Cauliflower,60.59,247.9,Weekend Roadside Market
2026-01-07,Tsirang,Onion,56.01,74.4,Municipal Vegetable Market
2026-01-07,Tsirang,Spinach,39.03,405.4,Municipal Vegetable Market
2026-01-07,Tsirang,Chilli (fresh),74.9,66.1,Weekend Roadside Market
2026-01-07,Tsirang,Broccoli,64.14,349.0,Centenary Farmers Market
2026-01-07,Tsirang,Tomato,74.3,412.0,Centenary Farmers Market
2026-01-07,Tsirang,Cauliflower,35.01,46.0,Municipal Vegetable Market
2026-01-07,Tsirang,Cabbage,18.25,322.5,Municipal Vegetable Market
2026-01-07,Tsirang,Potato,26.78,50.4,Weekend Roadside Market
2026-01-07,Tsirang,Radish,23.87,397.7,Municipal Vegetable Market
2026-01-07,Punakha,Cauliflower,57.07,427.7,Municipal Vegetable Market
2026-01-07,Punakha,Potato,47.11,370.1,Municipal Vegetable Market
2026-01-07,Punakha,Spinach,20.3,294.9,Municipal Vegetable Market
2026-01-07,Punakha,Cabbage,29.4,185.0,Municipal Vegetable Market
2026-01-07,Punakha,Tomato,46.7,141.3,Centenary Farmers Market
2026-01-07,Punakha,Broccoli,89.31,497.3,Municipal Vegetable Market
2026-01-07,Punakha,Onion,43.21,298.7,Municipal Vegetable Market
2026-01-07,Lhuentse,Broccoli,60.91,352.9,Centenary Farmers Market
2026-01-07,Lhuentse,Cabbage,18.24,138.2,Centenary Farmers Market
2026-01-07,Lhuentse,Chilli (fresh),93.54,179.2,Municipal Vegetable Market
2026-01-07,Lhuentse,Chilli (dried),232.21,311.2,Municipal Vegetable Market
2026-01-07,Lhuentse,Spinach,29.66,56.7,Centenary Farmers Market
2026-01-07,Lhuentse,Onion,65.9,389.2,Centenary Farmers Market
2026-01-07,Bumthang,Spinach,-31.72,210.5,Weekend Roadside Market
2026-01-07,Bumthang,Chilli (dried),335.0,383.5,Centenary Farmers Market
2026-01-07,Bumthang,Onion,68.17,373.2,Municipal Vegetable Market
2026-01-07,Bumthang,Chilli (fresh),72.99,132.3,Weekend Roadside Market
2026-01-07,Bumthang,Cabbage,21.75,42.3,Weekend Roadside Market
2026-01-07,Bumthang,Tomato,88.73,146.4,Weekend Roadside Market
2026-01-07,Bumthang,Radish,25.34,57.4,Municipal Vegetable Market
2026-01-07,Bumthang,Potato,35.59,,Municipal Vegetable Market
2026-01-07,Zhemgang,Chilli (dried),180.37,309.0,Centenary Farmers Market
2026-01-07,Zhemgang,Chilli (fresh),72.7,249.9,Weekend Roadside Market
2026-01-07,Zhemgang,Cabbage,15.99,97.3,Weekend Roadside Market
2026-01-07,Zhemgang,Tomato,49.74,268.0,Municipal Vegetable Market
2026-01-07,Zhemgang,Onion,64.57,156.1,Centenary Farmers Market
2026-01-07,Zhemgang,Broccoli,58.86,217.2,Centenary Farmers Market
2026-01-07,Zhemgang,Spinach,33.91,367.6,Municipal Vegetable Market
2026-01-07,Thimphu,Cauliflower,56.53,105.2,Weekend Roadside Market
2026-01-07,Thimphu,Chilli (dried),250.51,,Weekend Roadside Market
2026-01-07,Thimphu,Cabbage,24.66,221.9,Centenary Farmers Market
2026-01-07,Thimphu,Potato,37.43,188.2,Weekend Roadside Market
2026-01-07,Thimphu,Spinach,28.38,387.6,Centenary Farmers Market
2026-01-07,Thimphu,Tomato,48.24,398.9,Weekend Roadside Market
2026-01-07,Thimphu,Chilli (fresh),83.41,216.2,Centenary Farmers Market
2026-01-07,Wangdue Phodrang,Radish,20.14,141.8,Municipal Vegetable Market
2026-01-07,Wangdue Phodrang,Cauliflower,37.87,77.2,Centenary Farmers Market
2026-01-07,Wangdue Phodrang,Onion,45.05,182.5,Weekend Roadside Market
2026-01-07,Wangdue Phodrang,Tomato,58.7,406.1,Centenary Farmers Market
2026-01-07,Wangdue Phodrang,Chilli (dried),208.43,312.3,Weekend Roadside Market
2026-01-07,Wangdue Phodrang,Chilli (fresh),108.14,306.8,Centenary Farmers Market
2026-01-07,Wangdue Phodrang,Cabbage,27.12,157.3,Centenary Farmers Market
2026-01-07,Wangdue Phodrang,Broccoli,-73.24,192.7,Weekend Roadside Market
2026-01-07,Wangdue Phodrang,Spinach,37.75,209.7,Weekend Roadside Market
2026-01-07,Wangdue Phodrang,Potato,44.03,368.5,Weekend Roadside Market
2026-01-07,Chukha,Chilli (fresh),78.64,71.1,Centenary Farmers Market
2026-01-07,Chukha,Broccoli,60.77,278.2,Weekend Roadside Market
2026-01-07,Chukha,Spinach,29.62,183.0,Municipal Vegetable Market
2026-01-07,Chukha,Radish,19.72,203.7,Centenary Farmers Market
2026-01-07,Chukha,Tomato,87.98,24.7,Municipal Vegetable Market
2026-01-07,Chukha,Potato,36.15,467.1,Municipal Vegetable Market
2026-01-07,Mongar,Chilli (fresh),73.78,130.0,Centenary Farmers Market
2026-01-07,Mongar,Spinach,20.09,478.8,Municipal Vegetable Market
2026-01-07,Mongar,Broccoli,46.44,317.9,Municipal Vegetable Market
2026-01-07,Mongar,Cabbage,17.3,386.8,Weekend Roadside Market
2026-01-07,Mongar,Onion,45.36,249.6,Weekend Roadside Market
2026-01-07,Haa,Chilli (dried),264.45,68.4,Municipal Vegetable Market
2026-01-07,Haa,Spinach,25.71,314.3,Municipal Vegetable Market
2026-01-07,Haa,Cabbage,25.22,212.3,Municipal Vegetable Market
2026-01-07,Haa,Onion,41.23,149.6,Centenary Farmers Market
2026-01-07,Haa,Tomato,84.66,247.0,Centenary Farmers Market
2026-01-07,Haa,Chilli (fresh),128.6,365.9,Municipal Vegetable Market
2026-01-07,Haa,Broccoli,64.42,48.8,Municipal Vegetable Market
2026-01-07,Haa,Cauliflower,38.37,289.0,Municipal Vegetable Market
2026-01-07,Haa,Potato,39.81,296.9,Weekend Roadside Market
2026-01-07,Haa,Radish,20.64,254.0,Weekend Roadside Market
2026-01-07,Paro,Chilli (dried),260.42,97.8,Centenary Farmers Market
2026-01-07,Paro,Broccoli,67.04,446.1,Municipal Vegetable Market
2026-01-07,Paro,Onion,49.8,80.0,Centenary Farmers Market
2026-01-07,Paro,Chilli (fresh),59.77,69.4,Centenary Farmers Market
2026-01-07,Paro,Spinach,39.56,498.1,Centenary Farmers Market
2026-01-07,Paro,Tomato,78.91,138.8,Municipal Vegetable Market
2026-01-07,Paro,Cauliflower,30.22,191.3,Municipal Vegetable Market
2026-01-08,Tsirang,Spinach,-26.97,94.7,Centenary Farmers Market
2026-01-08,Tsirang,Radish,19.29,24.0,Municipal Vegetable Market
2026-01-08,Tsirang,Chilli (fresh),88.57,131.0,Centenary Farmers Market
2026-01-08,Tsirang,Cauliflower,39.88,363.2,Weekend Roadside Market
2026-01-08,Tsirang,Potato,30.83,387.0,Weekend Roadside Market
2026-01-08,Tsirang,Broccoli,81.64,218.2,Centenary Farmers Market
2026-01-08,Sarpang,Spinach,37.9,486.7,Municipal Vegetable Market
2026-01-08,Sarpang,Tomato,42.79,256.9,Municipal Vegetable Market
2026-01-08,Sarpang,Broccoli,63.39,35.2,Centenary Farmers Market
2026-01-08,Sarpang,Cabbage,23.21,245.7,Centenary Farmers Market
2026-01-08,Sarpang,Chilli (dried),207.65,363.0,Municipal Vegetable Market
2026-01-08,Sarpang,Potato,25.37,390.1,Weekend Roadside Market
2026-01-08,Sarpang,Cauliflower,66.54,96.1,Weekend Roadside Market
2026-01-08,Sarpang,Radish,19.05,115.4,Centenary Farmers Market
2026-01-08,Punakha,Cauliflower,26.11,396.1,Municipal Vegetable Market
2026-01-08,Punakha,Onion,47.46,349.3,Municipal Vegetable Market
2026-01-08,Punakha,Potato,27.33,356.6,Centenary Farmers Market
2026-01-08,Punakha,Cabbage,28.89,406.7,Municipal Vegetable Market
2026-01-08,Punakha,Chilli (dried),260.37,39.0,Weekend Roadside Market
2026-01-08,Punakha,Tomato,41.17,186.9,Weekend Roadside Market
2026-01-08,Punakha,Spinach,37.28,274.9,Municipal Vegetable Market
2026-01-08,Punakha,Broccoli,46.89,201.9,Centenary Farmers Market
2026-01-08,Punakha,Chilli (fresh),103.72,50.4,Weekend Roadside Market
2026-01-08,Zhemgang,Radish,22.99,439.3,Centenary Farmers Market
2026-01-08,Zhemgang,Chilli (dried),260.83,255.2,Weekend Roadside Market
2026-01-08,Zhemgang,Tomato,59.53,466.5,Centenary Farmers Market
2026-01-08,Zhemgang,Broccoli,66.38,193.2,Weekend Roadside Market
2026-01-08,Zhemgang,Chilli (fresh),128.0,147.6,Centenary Farmers Market
2026-01-08,Zhemgang,Cauliflower,36.69,68.6,Centenary Farmers Market
2026-01-08,Zhemgang,Potato,31.1,105.9,Weekend Roadside Market
2026-01-08,Zhemgang,Onion,60.3,357.2,Municipal Vegetable Market
2026-01-08,Zhemgang,Spinach,28.57,95.9,Weekend Roadside Market
2026-01-08,Zhemgang,Cabbage,28.3,198.4,Weekend Roadside Market
2026-01-08,Lhuentse,Radish,20.17,368.6,Municipal Vegetable Market
2026-01-08,Lhuentse,Chilli (fresh),79.11,126.5,Municipal Vegetable Market
2026-01-08,Lhuentse,Cauliflower,38.89,287.0,Weekend Roadside Market
2026-01-08,Lhuentse,Spinach,22.52,299.4,Centenary Farmers Market
2026-01-08,Lhuentse,Tomato,60.68,57.1,Municipal Vegetable Market
2026-01-08,Lhuentse,Chilli (dried),282.87,455.7,Weekend Roadside Market
2026-01-08,Lhuentse,Onion,55.77,462.5,Municipal Vegetable Market
2026-01-08,Lhuentse,Cabbage,31.13,128.8,Weekend Roadside Market
2026-01-08,Mongar,Cauliflower,36.4,498.7,Municipal Vegetable Market
2026-01-08,Mongar,Potato,36.53,91.0,Municipal Vegetable Market
2026-01-08,Mongar,Tomato,49.87,260.9,Weekend Roadside Market
2026-01-08,Mongar,Spinach,33.67,114.1,Weekend Roadside Market
2026-01-08,Mongar,Radish,18.07,348.7,Weekend Roadside Market
2026-01-08,Mongar,Chilli (dried),216.46,305.1,Centenary Farmers Market
2026-01-08,Mongar,Cabbage,29.81,319.1,Municipal Vegetable Market
2026-01-08,Mongar,Chilli (fresh),96.86,429.3,Centenary Farmers Market
2026-01-08,Mongar,Onion,48.86,158.1,Municipal Vegetable Market
2026-01-08,Trashigang,Onion,60.63,283.4,Weekend Roadside Market
2026-01-08,Trashigang,Chilli (fresh),63.0,338.5,Centenary Farmers Market
2026-01-08,Trashigang,Radish,22.4,243.2,Centenary Farmers Market
2026-01-08,Trashigang,Cabbage,27.49,71.8,Municipal Vegetable Market
2026-01-08,Samtse,Radish,17.43,239.8,Weekend Roadside Market
2026-01-08,Samtse,Cabbage,19.36,95.4,Municipal Vegetable Market
2026-01-08,Samtse,Onion,79.91,152.4,Centenary Farmers Market
2026-01-08,Samtse,Chilli (fresh),107.52,286.4,Municipal Vegetable Market
2026-01-08,Samtse,Tomato,45.48,269.9,Weekend Roadside Market
2026-01-08,Samtse,Spinach,23.3,485.9,Weekend Roadside Market
2026-01-08,Samtse,Potato,28.12,404.1,Centenary Farmers Market
2026-01-08,Chukha,Cauliflower,53.01,76.8,Municipal Vegetable Market
2026-01-08,Chukha,Chilli (dried),256.48,481.4,Municipal Vegetable Market
2026-01-08,Chukha,Radish,25.29,394.0,Centenary Farmers Market
2026-01-08,Chukha,Spinach,36.55,313.9,Weekend Roadside Market
2026-01-08,Chukha,Potato,38.49,261.1,Weekend Roadside Market
2026-01-08,Haa,Spinach,34.46,464.2,Municipal Vegetable Market
2026-01-08,Haa,Broccoli,48.03,478.3,Municipal Vegetable Market
2026-01-08,Haa,Chilli (dried),225.52,214.3,Centenary Farmers Market
2026-01-08,Haa,Cabbage,23.67,294.5,Weekend Roadside Market
2026-01-08,Haa,Cauliflower,44.96,417.0,Centenary Farmers Market
2026-01-08,Haa,Onion,59.91,206.0,Weekend Roadside Market
2026-01-08,Haa,Potato,46.19,157.2,Centenary Farmers Market
2026-01-08,Bumthang,Chilli (dried),326.99,354.1,Centenary Farmers Market
2026-01-08,Bumthang,Spinach,35.07,450.0,Municipal Vegetable Market
2026-01-08,Bumthang,Radish,21.8,372.0,Centenary Farmers Market
2026-01-08,Bumthang,Potato,34.24,399.7,Weekend Roadside Market
2026-01-08,Bumthang,Onion,37.24,180.9,Weekend Roadside Market
2026-01-08,Bumthang,Tomato,66.9,167.9,Weekend Roadside Market
2026-01-08,Bumthang,Cauliflower,29.82,117.4,Weekend Roadside Market
2026-01-08,Bumthang,Chilli (fresh),109.1,311.8,Municipal Vegetable Market
2026-01-08,Trongsa,Spinach,18.98,333.6,Centenary Farmers Market
2026-01-08,Trongsa,Cabbage,22.83,62.1,Centenary Farmers Market
2026-01-08,Trongsa,Potato,39.36,305.6,Weekend Roadside Market
2026-01-08,Trongsa,Radish,23.8,163.7,Municipal Vegetable Market
2026-01-08,Trongsa,Tomato,70.76,246.0,Centenary Farmers Market
2026-01-08,Trongsa,Chilli (dried),268.34,313.8,Centenary Farmers Market
2026-01-08,Trongsa,Cauliflower,34.82,310.3,Weekend Roadside Market
2026-01-09,Lhuentse,Chilli (fresh),108.55,315.3,Municipal Vegetable Market
2026-01-09,Lhuentse,Potato,32.22,116.6,Municipal Vegetable Market
2026-01-09,Lhuentse,Cabbage,25.11,74.6,Municipal Vegetable Market
2026-01-09,Lhuentse,Radish,13.88,178.6,Municipal Vegetable Market
2026-01-09,Lhuentse,Broccoli,41.35,94.6,Municipal Vegetable Market
2026-01-09,Lhuentse,Cauliflower,52.14,376.4,Weekend Roadside Market
2026-01-09,Punakha,Potato,39.8,200.1,Weekend Roadside Market
2026-01-09,Punakha,Chilli (fresh),119.39,380.7,Weekend Roadside Market
2026-01-09,Punakha,Onion,47.42,198.4,Municipal Vegetable Market
2026-01-09,Punakha,Cauliflower,58.01,458.4,Municipal Vegetable Market
2026-01-09,Punakha,Chilli (dried),191.9,252.1,Weekend Roadside Market
2026-01-09,Punakha,Broccoli,56.01,267.8,Centenary Farmers Market
2026-01-09,Punakha,Cabbage,24.75,169.3,Centenary Farmers Market
2026-01-09,Punakha,Radish,18.2,269.9,Weekend Roadside Market
2026-01-09,Trongsa,Chilli (fresh),73.41,74.9,Weekend Roadside Market
2026-01-09,Trongsa,Onion,52.6,472.8,Municipal Vegetable Market
2026-01-09,Trongsa,Broccoli,81.67,44.3,Centenary Farmers Market
2026-01-09,Trongsa,Cabbage,15.46,105.9,Weekend Roadside Market
2026-01-09,Trongsa,Chilli (dried),231.92,179.5,Centenary Farmers Market
2026-01-09,Trongsa,Radish,29.78,243.5,Centenary Farmers Market
2026-01-09,Trongsa,Tomato,38.05,329.3,Municipal Vegetable Market
2026-01-09,Trongsa,Cauliflower,52.74,194.5,Centenary Farmers Market
2026-01-09,Trongsa,Potato,42.05,34.5,Municipal Vegetable Market
2026-01-09,Mongar,Onion,52.01,400.4,Weekend Roadside Market
2026-01-09,Mongar,Chilli (dried),192.21,251.5,Centenary Farmers Market
2026-01-09,Mongar,Cabbage,26.25,397.9,Weekend Roadside Market
2026-01-09,Mongar,Chilli (fresh),126.72,421.6,Centenary Farmers Market
2026-01-09,Mongar,Broccoli,70.31,478.8,Centenary Farmers Market
